# r z integrandT integrandL
0.017378 0.200001 0.00153565 1.1427e-05
0.0184785 0.200001 0.00163248 1.32532e-05
0.0196487 0.200001 0.00173537 1.53696e-05
0.020893 0.200001 0.00184468 1.78214e-05
0.022216 0.200001 0.00196081 2.06601e-05
0.0236229 0.200001 0.00208417 2.3945e-05
0.0251189 0.200001 0.00221519 2.77442e-05
0.0267096 0.200001 0.00235434 3.21355e-05
0.028401 0.200001 0.00250209 3.72078e-05
0.0301995 0.200001 0.00265895 4.30628e-05
0.0321119 0.200001 0.00282546 4.98163e-05
0.0341455 0.200001 0.00300218 5.76002e-05
0.0363078 0.200001 0.00318969 6.65647e-05
0.0386071 0.200001 0.0033886 7.68801e-05
0.0410519 0.200001 0.00359956 8.87393e-05
0.0436516 0.200001 0.00382323 0.000102361
0.0464159 0.200001 0.0040603 0.000117991
0.0493552 0.200001 0.00431148 0.000135908
0.0524807 0.200001 0.00457752 0.000156425
0.0558042 0.200001 0.00485917 0.000179891
0.0593381 0.200001 0.00515721 0.000206698
0.0630957 0.200001 0.00547243 0.000237286
0.0670914 0.200001 0.00580562 0.000272139
0.07134 0.200001 0.00615759 0.0003118
0.0758578 0.200001 0.00652912 0.000356864
0.0806616 0.200001 0.00692101 0.000407991
0.0857696 0.200001 0.00733402 0.000465902
0.0912011 0.200001 0.00776885 0.000531385
0.0969765 0.200001 0.0082262 0.000605299
0.103118 0.200001 0.00870666 0.000688571
0.109648 0.200001 0.00921074 0.000782196
0.116591 0.200001 0.00973887 0.00088724
0.123975 0.200001 0.0102913 0.00100483
0.131826 0.200001 0.0108681 0.00113615
0.140174 0.200001 0.0114693 0.00128243
0.14905 0.200001 0.0120944 0.00144494
0.158489 0.200001 0.0127429 0.00162496
0.168526 0.200001 0.0134139 0.00182376
0.179198 0.200001 0.0141059 0.00204258
0.190546 0.200001 0.0148174 0.00228259
0.202613 0.200001 0.015546 0.00254486
0.215443 0.200001 0.016289 0.00283027
0.229087 0.200001 0.017043 0.00313952
0.243594 0.200001 0.017804 0.003473
0.25902 0.200001 0.0185672 0.00383077
0.275423 0.200001 0.0193269 0.00421243
0.292864 0.200001 0.020077 0.0046171
0.311411 0.200001 0.0208099 0.00504326
0.331131 0.200001 0.0215177 0.0054887
0.352101 0.200001 0.0221913 0.00595044
0.374398 0.200001 0.0228207 0.00642462
0.398107 0.200001 0.0233952 0.00690645
0.423318 0.200001 0.0239035 0.00739015
0.450125 0.200001 0.0243334 0.00786894
0.47863 0.200001 0.0246728 0.00833504
0.50894 0.200001 0.0249091 0.00877972
0.54117 0.200001 0.0250302 0.00919343
0.57544 0.200001 0.0250244 0.00956599
0.611881 0.200001 0.0248812 0.00988677
0.650629 0.200001 0.0245917 0.0101451
0.691831 0.200001 0.0241488 0.0103305
0.735642 0.200001 0.0235485 0.0104333
0.782228 0.200001 0.0227898 0.0104452
0.831764 0.200001 0.0218753 0.0103596
0.884437 0.200001 0.0208121 0.0101721
0.940445 0.200001 0.0196116 0.00988141
1 0.200001 0.0182898 0.00948942
1.06333 0.200001 0.0168673 0.00900164
1.13066 0.200001 0.0153686 0.0084273
1.20226 0.200001 0.0138218 0.00777926
1.2784 0.200001 0.0122574 0.00707361
1.35936 0.200001 0.0107071 0.00632911
1.44544 0.200001 0.00920209 0.0055662
1.53697 0.200001 0.00777189 0.00480598
1.63431 0.200001 0.00644238 0.00406892
1.7378 0.200001 0.00523458 0.00337362
1.84785 0.200001 0.0041634 0.00273565
1.96487 0.200001 0.00323706 0.00216665
2.0893 0.200001 0.0024569 0.00167376
2.2216 0.200001 0.00181785 0.00125945
2.36229 0.200001 0.00130941 0.000921884
2.51189 0.200001 0.000916996 0.000655574
2.67096 0.200001 0.000623573 0.000452358
2.8401 0.200001 0.000411262 0.000302518
3.01995 0.200001 0.000262766 0.000195861
3.21119 0.200001 0.000162465 0.000122632
3.41455 0.200001 9.70975e-05 7.41737e-05
3.63078 0.200001 5.60279e-05 4.32897e-05
3.86071 0.200001 3.11726e-05 2.4347e-05
4.10519 0.200001 1.66974e-05 1.31757e-05
4.36516 0.200001 8.59514e-06 6.84867e-06
4.64159 0.200001 4.24306e-06 3.41226e-06
4.93552 0.200001 2.00397e-06 1.62576e-06
5.24807 0.200001 9.031e-07 7.38763e-07
5.58042 0.200001 3.87208e-07 3.19248e-07
5.93381 0.200001 1.57453e-07 1.30788e-07
6.30957 0.200001 6.05185e-08 5.06253e-08
6.70914 0.200001 2.19077e-08 1.8449e-08
7.134 0.200001 7.44068e-09 6.30568e-09
7.58578 0.200001 2.36141e-09 2.01319e-09
8.06616 0.200001 6.97259e-10 5.97805e-10
8.57696 0.200001 1.90671e-10 1.6435e-10
9.12011 0.200001 4.80532e-11 4.16291e-11
9.69765 0.200001 1.11032e-11 9.66481e-12
10.3118 0.200001 2.33919e-12 2.04534e-12
10.9648 0.200001 4.4671e-13 3.92258e-13
11.6591 0.200001 7.68449e-14 6.77494e-14
12.3975 0.200001 1.18291e-14 1.04686e-14
13.1826 0.200001 1.61799e-15 1.43703e-15
14.0174 0.200001 1.95176e-16 1.73933e-16
14.905 0.200001 2.05986e-17 1.84152e-17
15.8489 0.200001 1.88596e-18 1.69112e-18
16.8526 0.200001 1.48453e-19 1.33494e-19
17.9198 0.200001 9.95064e-21 8.97189e-21
19.0546 0.200001 5.62196e-22 5.08176e-22
20.2613 0.200001 2.64846e-23 2.39967e-23
21.5443 0.200001 1.02841e-24 9.33891e-25
22.9087 0.200001 3.2515e-26 2.95889e-26
24.3594 0.200001 8.26208e-28 7.53352e-28
25.902 0.200001 1.66406e-29 1.52016e-29
27.5423 0.200001 2.61772e-31 2.39558e-31
29.2864 0.200001 3.16632e-33 2.90245e-33
31.1411 0.200001 2.89622e-35 2.65902e-35
33.1131 0.200001 1.96818e-37 1.80965e-37
35.2101 0.200001 9.75171e-40 8.97869e-40
37.4398 0.200001 3.4529e-42 3.18335e-42
39.8107 0.200001 8.55327e-45 7.89527e-45
42.3318 0.200001 1.44909e-47 1.33917e-47
45.0125 0.200001 1.63918e-50 1.51649e-50
47.863 0.200001 1.20673e-53 1.11756e-53
50.894 0.200001 5.62643e-57 5.21569e-57
54.117 0.200001 1.61409e-60 1.49762e-60
57.544 0.200001 2.76273e-64 2.56557e-64
61.1881 0.200001 2.73059e-68 2.53777e-68
65.0629 0.200001 1.50515e-72 1.39992e-72
69.1831 0.200001 4.45907e-77 4.15031e-77
73.5642 0.200001 6.82611e-82 6.35773e-82
78.2228 0.200001 5.17855e-87 4.82626e-87
83.1764 0.200001 1.86225e-92 1.7366e-92
88.4437 0.200001 3.02783e-98 2.82511e-98
94.0445 0.200001 2.11668e-104 1.97601e-104
100 0.200001 6.03107e-111 5.63305e-111

1e-06 0.210001 8.70258e-08 3.39104e-11
1.06333e-06 0.210001 9.25278e-08 3.60543e-11
1.13066e-06 0.210001 9.84055e-08 3.83446e-11
1.20226e-06 0.210001 1.04624e-07 4.07675e-11
1.2784e-06 0.210001 1.11243e-07 4.3347e-11
1.35936e-06 0.210001 1.18298e-07 4.6096e-11
1.44544e-06 0.210001 1.25781e-07 4.90117e-11
1.53697e-06 0.210001 1.33754e-07 5.21184e-11
1.63431e-06 0.210001 1.42233e-07 5.54223e-11
1.7378e-06 0.210001 1.51226e-07 5.89268e-11
1.84785e-06 0.210001 1.60807e-07 6.26599e-11
1.96487e-06 0.210001 1.70996e-07 6.66302e-11
2.0893e-06 0.210001 1.81826e-07 7.08504e-11
2.2216e-06 0.210001 1.93335e-07 7.53349e-11
2.36229e-06 0.210001 2.05581e-07 8.01066e-11
2.51189e-06 0.210001 2.18594e-07 8.51773e-11
2.67096e-06 0.210001 2.32437e-07 9.05716e-11
2.8401e-06 0.210001 2.47158e-07 9.63077e-11
3.01995e-06 0.210001 2.62812e-07 1.02408e-10
3.21119e-06 0.210001 2.7945e-07 1.08891e-10
3.41455e-06 0.210001 2.97152e-07 1.15789e-10
3.63078e-06 0.210001 3.15969e-07 1.23121e-10
3.86071e-06 0.210001 3.35977e-07 1.30917e-10
4.10519e-06 0.210001 3.57252e-07 1.39208e-10
4.36516e-06 0.210001 3.79876e-07 1.48024e-10
4.64159e-06 0.210001 4.03934e-07 1.57398e-10
4.93552e-06 0.210001 4.29515e-07 1.67367e-10
5.24807e-06 0.210001 4.56713e-07 1.77965e-10
5.58042e-06 0.210001 4.85636e-07 1.89236e-10
5.93381e-06 0.210001 5.1639e-07 2.0122e-10
6.30957e-06 0.210001 5.4909e-07 2.13963e-10
6.70914e-06 0.210001 5.83861e-07 2.27513e-10
7.134e-06 0.210001 6.20836e-07 2.41921e-10
7.58578e-06 0.210001 6.60149e-07 2.57241e-10
8.06616e-06 0.210001 7.01956e-07 2.73533e-10
8.57696e-06 0.210001 7.46408e-07 2.90856e-10
9.12011e-06 0.210001 7.93674e-07 3.09276e-10
9.69765e-06 0.210001 8.43938e-07 3.28864e-10
1.03118e-05 0.210001 8.97379e-07 3.49692e-10
1.09648e-05 0.210001 9.54208e-07 3.71839e-10
1.16591e-05 0.210001 1.01463e-06 3.95389e-10
1.23975e-05 0.210001 1.07889e-06 4.20432e-10
1.31826e-05 0.210001 1.14721e-06 4.4706e-10
1.40174e-05 0.210001 1.21986e-06 4.75376e-10
1.4905e-05 0.210001 1.29711e-06 5.05487e-10
1.58489e-05 0.210001 1.37925e-06 5.37505e-10
1.68526e-05 0.210001 1.46659e-06 5.71551e-10
1.79198e-05 0.210001 1.55947e-06 6.07756e-10
1.90546e-05 0.210001 1.65822e-06 6.46255e-10
2.02613e-05 0.210001 1.76323e-06 6.87194e-10
2.15443e-05 0.210001 1.87489e-06 7.30729e-10
2.29087e-05 0.210001 1.99362e-06 7.77024e-10
2.43594e-05 0.210001 2.11987e-06 8.26254e-10
2.5902e-05 0.210001 2.25412e-06 8.78606e-10
2.75423e-05 0.210001 2.39686e-06 9.3428e-10
2.92864e-05 0.210001 2.54865e-06 9.93484e-10
3.11411e-05 0.210001 2.71004e-06 1.05645e-09
3.31131e-05 0.210001 2.88166e-06 1.1234e-09
3.52101e-05 0.210001 3.06415e-06 1.19461e-09
3.74398e-05 0.210001 3.25819e-06 1.27034e-09
3.98107e-05 0.210001 3.46452e-06 1.35088e-09
4.23318e-05 0.210001 3.68392e-06 1.43654e-09
4.50125e-05 0.210001 3.9172e-06 1.52765e-09
4.7863e-05 0.210001 4.16527e-06 1.62455e-09
5.0894e-05 0.210001 4.42904e-06 1.72761e-09
5.4117e-05 0.210001 4.70952e-06 1.83724e-09
5.7544e-05 0.210001 5.00775e-06 1.95385e-09
6.11881e-05 0.210001 5.32488e-06 2.07789e-09
6.50629e-05 0.210001 5.66208e-06 2.20985e-09
6.91831e-05 0.210001 6.02064e-06 2.35023e-09
7.35642e-05 0.210001 6.40191e-06 2.49958e-09
7.82228e-05 0.210001 6.80732e-06 2.65849e-09
8.31764e-05 0.210001 7.23841e-06 2.82758e-09
8.84437e-05 0.210001 7.69679e-06 3.00751e-09
9.40445e-05 0.210001 8.1842e-06 3.199e-09
0.0001 0.210001 8.70248e-06 3.40281e-09
0.000106333 0.210001 9.25358e-06 3.61974e-09
0.000113066 0.210001 9.83957e-06 3.85069e-09
0.000120226 0.210001 1.04627e-05 4.09657e-09
0.00012784 0.210001 1.11252e-05 4.35841e-09
0.000135936 0.210001 1.18298e-05 4.63727e-09
0.000144544 0.210001 1.25789e-05 4.93431e-09
0.000153697 0.210001 1.33755e-05 5.25079e-09
0.000163431 0.210001 1.42225e-05 5.58805e-09
0.00017378 0.210001 1.51232e-05 5.94754e-09
0.000184785 0.210001 1.60809e-05 6.33083e-09
0.000196487 0.210001 1.70992e-05 6.73961e-09
0.00020893 0.210001 1.8182e-05 7.17573e-09
0.00022216 0.210001 1.93334e-05 7.64117e-09
0.000236229 0.210001 2.05578e-05 8.13811e-09
0.000251189 0.210001 2.18596e-05 8.66891e-09
0.000267096 0.210001 2.32439e-05 9.23616e-09
0.00028401 0.210001 2.47159e-05 9.84266e-09
0.000301995 0.210001 2.6281e-05 1.04915e-08
0.000321119 0.210001 2.79453e-05 1.11861e-08
0.000341455 0.210001 2.9715e-05 1.19303e-08
0.000363078 0.210001 3.15967e-05 1.2728e-08
0.000386071 0.210001 3.35976e-05 1.3584e-08
0.000410519 0.210001 3.57253e-05 1.45032e-08
0.000436516 0.210001 3.79876e-05 1.54914e-08
0.000464159 0.210001 4.03932e-05 1.65549e-08
0.000493552 0.210001 4.29512e-05 1.77006e-08
0.000524807 0.210001 4.56711e-05 1.89365e-08
0.000558042 0.210001 4.85633e-05 2.02715e-08
0.000593381 0.210001 5.16386e-05 2.17156e-08
0.000630957 0.210001 5.49086e-05 2.32802e-08
0.000670914 0.210001 5.83858e-05 2.49779e-08
0.0007134 0.210001 6.20831e-05 2.68235e-08
0.000758578 0.210001 6.60146e-05 2.88334e-08
0.000806616 0.210001 7.0195e-05 3.10265e-08
0.000857696 0.210001 7.46401e-05 3.34245e-08
0.000912011 0.210001 7.93667e-05 3.6052e-08
0.000969765 0.210001 8.43927e-05 3.89374e-08
0.00103118 0.210001 8.97368e-05 4.21133e-08
0.00109648 0.210001 9.54194e-05 4.56173e-08
0.00116591 0.210001 0.000101462 4.94925e-08
0.00123975 0.210001 0.000107887 5.37888e-08
0.00131826 0.210001 0.000114719 5.85641e-08
0.00140174 0.210001 0.000121983 6.3885e-08
0.0014905 0.210001 0.000129708 6.98291e-08
0.00158489 0.210001 0.000137921 7.64859e-08
0.00168526 0.210001 0.000146655 8.39597e-08
0.00179198 0.210001 0.000155941 9.23714e-08
0.00190546 0.210001 0.000165816 1.01862e-07
0.00202613 0.210001 0.000176315 1.12594e-07
0.00215443 0.210001 0.00018748 1.24759e-07
0.00229087 0.210001 0.000199351 1.38577e-07
0.00243594 0.210001 0.000211974 1.54308e-07
0.0025902 0.210001 0.000225396 1.72252e-07
0.00275423 0.210001 0.000239667 1.92758e-07
0.00292864 0.210001 0.000254842 2.16235e-07
0.00311411 0.210001 0.000270977 2.43159e-07
0.00331131 0.210001 0.000288134 2.74085e-07
0.00352101 0.210001 0.000306376 3.09659e-07
0.00374398 0.210001 0.000325773 3.50635e-07
0.00398107 0.210001 0.000346397 3.97891e-07
0.00423318 0.210001 0.000368327 4.52453e-07
0.00450125 0.210001 0.000391643 5.15512e-07
0.0047863 0.210001 0.000416435 5.8846e-07
0.0050894 0.210001 0.000442795 6.72918e-07
0.0054117 0.210001 0.000470822 7.70771e-07
0.0057544 0.210001 0.000500621 8.84216e-07
0.00611881 0.210001 0.000532304 1.01581e-06
0.00650629 0.210001 0.00056599 1.16853e-06
0.00691831 0.210001 0.000601804 1.34584e-06
0.00735642 0.210001 0.000639882 1.55175e-06
0.00782228 0.210001 0.000680365 1.79095e-06
0.00831764 0.210001 0.000723404 2.06887e-06
0.00884437 0.210001 0.00076916 2.39182e-06
0.00940445 0.210001 0.000817804 2.76712e-06
0.01 0.210001 0.000869516 3.20326e-06
0.0106333 0.210001 0.000924488 3.71008e-06
0.0113066 0.210001 0.000982924 4.299e-06
0.0120226 0.210001 0.00104504 4.9832e-06
0.012784 0.210001 0.00111107 5.77798e-06
0.0135936 0.210001 0.00118125 6.70101e-06
0.0144544 0.210001 0.00125584 7.77268e-06
0.0153697 0.210001 0.00133511 9.01658e-06
0.0163431 0.210001 0.00141936 1.04599e-05
0.017378 0.210001 0.00150889 1.21339e-05
0.0184785 0.210001 0.00160403 1.40748e-05
0.0196487 0.210001 0.00170511 1.6324e-05
0.020893 0.210001 0.0018125 1.89294e-05
0.022216 0.210001 0.00192658 2.19456e-05
0.0236229 0.210001 0.00204776 2.54356e-05
0.0251189 0.210001 0.00217647 2.94713e-05
0.0267096 0.210001 0.00231314 3.41353e-05
0.028401 0.210001 0.00245827 3.95218e-05
0.0301995 0.210001 0.00261234 4.57383e-05
0.0321119 0.210001 0.00277587 5.29074e-05
0.0341455 0.210001 0.00294942 6.11687e-05
0.0363078 0.210001 0.00313356 7.06808e-05
0.0386071 0.210001 0.00332888 8.16238e-05
0.0410519 0.210001 0.00353601 9.42015e-05
0.0436516 0.210001 0.00375561 0.000108645
0.0464159 0.210001 0.00398834 0.000125213
0.0493552 0.210001 0.0042349 0.0001442
0.0524807 0.210001 0.00449601 0.000165934
0.0558042 0.210001 0.00477241 0.000190785
0.0593381 0.210001 0.00506485 0.000219165
0.0630957 0.210001 0.0053741 0.000251535
0.0670914 0.210001 0.00570092 0.000288405
0.07134 0.210001 0.0060461 0.000330344
0.0758578 0.210001 0.00641039 0.000377977
0.0806616 0.210001 0.00679455 0.000431993
0.0857696 0.210001 0.00719931 0.000493147
0.0912011 0.210001 0.00762535 0.000562264
0.0969765 0.210001 0.00807329 0.000640239
0.103118 0.210001 0.00854372 0.000728035
0.109648 0.210001 0.0090371 0.00082669
0.116591 0.210001 0.00955378 0.000937308
0.123975 0.210001 0.010094 0.00106106
0.131826 0.210001 0.0106578 0.00119916
0.140174 0.210001 0.011245 0.00135288
0.14905 0.210001 0.0118553 0.00152351
0.158489 0.210001 0.012488 0.00171237
0.168526 0.210001 0.013142 0.00192075
0.179198 0.210001 0.013816 0.0021499
0.190546 0.210001 0.0145083 0.00240099
0.202613 0.210001 0.0152165 0.00267505
0.215443 0.210001 0.0159378 0.00297295
0.229087 0.210001 0.0166687 0.00329532
0.243594 0.210001 0.0174053 0.00364248
0.25902 0.210001 0.0181426 0.00401436
0.275423 0.210001 0.0188752 0.00441046
0.292864 0.210001 0.0195966 0.00482968
0.311411 0.210001 0.0202995 0.00527033
0.331131 0.210001 0.020976 0.00572993
0.352101 0.210001 0.021617 0.00620523
0.374398 0.210001 0.0222128 0.00669205
0.398107 0.210001 0.0227528 0.00718524
0.423318 0.210001 0.023226 0.00767866
0.450125 0.210001 0.0236205 0.0081651
0.47863 0.210001 0.0239246 0.0086364
0.50894 0.210001 0.0241261 0.00908344
0.54117 0.210001 0.0242135 0.00949629
0.57544 0.210001 0.0241759 0.00986444
0.611881 0.210001 0.0240032 0.010177
0.650629 0.210001 0.0236875 0.0104232
0.691831 0.210001 0.0232226 0.0105924
0.735642 0.210001 0.0226052 0.0106752
0.782228 0.210001 0.0218352 0.0106633
0.831764 0.210001 0.0209163 0.0105507
0.884437 0.210001 0.0198561 0.0103336
0.940445 0.210001 0.0186669 0.0100114
1 0.210001 0.0173651 0.00958703
1.06333 0.210001 0.0159714 0.00906688
1.13066 0.210001 0.0145104 0.00846129
1.20226 0.210001 0.0130098 0.0077842
1.2784 0.210001 0.0114994 0.00705268
1.35936 0.210001 0.0100095 0.00628633
1.44544 0.210001 0.00857024 0.00550622
1.53697 0.210001 0.00720916 0.00473378
1.63431 0.210001 0.00595029 0.00398953
1.7378 0.210001 0.00481261 0.00329179
1.84785 0.210001 0.00380908 0.00265558
1.96487 0.210001 0.00294615 0.00209176
2.0893 0.210001 0.00222367 0.00160654
2.2216 0.210001 0.00163554 0.00120143
2.36229 0.210001 0.00117065 0.000873667
2.51189 0.210001 0.000814303 0.000616972
2.67096 0.210001 0.00054977 0.000422581
2.8401 0.210001 0.000359818 0.00028039
3.01995 0.210001 0.000228027 0.000180023
3.21119 0.210001 0.000139765 0.000111719
3.41455 0.210001 8.27606e-05 6.6938e-05
3.63078 0.210001 4.72863e-05 3.86767e-05
3.86071 0.210001 2.60341e-05 2.15217e-05
4.10519 0.210001 1.379e-05 1.15155e-05
4.36516 0.210001 7.01454e-06 5.91401e-06
4.64159 0.210001 3.4192e-06 2.90907e-06
4.93552 0.210001 1.59325e-06 1.36728e-06
5.24807 0.210001 7.07778e-07 6.12375e-07
5.58042 0.210001 2.98866e-07 2.6059e-07
5.93381 0.210001 1.19572e-07 1.05025e-07
6.30957 0.210001 4.51713e-08 3.9952e-08
6.70914 0.210001 1.60541e-08 1.42927e-08
7.134 0.210001 5.347e-09 4.79e-09
7.58578 0.210001 1.66201e-09 1.49765e-09
8.06616 0.210001 4.80007e-10 4.34947e-10
8.57696 0.210001 1.28208e-10 1.16785e-10
9.12011 0.210001 3.15123e-11 2.88472e-11
9.69765 0.210001 7.08993e-12 6.52082e-12
10.3118 0.210001 1.45198e-12 1.34135e-12
10.9648 0.210001 2.69053e-13 2.49595e-13
11.6591 0.210001 4.48245e-14 4.17472e-14
12.3975 0.210001 6.66895e-15 6.23431e-15
13.1826 0.210001 8.7972e-16 8.25283e-16
14.0174 0.210001 1.02108e-16 9.61078e-17
14.905 0.210001 1.03437e-17 9.7664e-18
15.8489 0.210001 9.0666e-19 8.58588e-19
16.8526 0.210001 6.81361e-20 6.47034e-20
17.9198 0.210001 4.34746e-21 4.13929e-21
19.0546 0.210001 2.33085e-22 2.22473e-22
20.2613 0.210001 1.03853e-23 9.93564e-24
21.5443 0.210001 3.80062e-25 3.64407e-25
22.9087 0.210001 1.12825e-26 1.08402e-26
24.3594 0.210001 2.68107e-28 2.581e-28
25.902 0.210001 5.02851e-30 4.84975e-30
27.5423 0.210001 7.3331e-32 7.08468e-32
29.2864 0.210001 8.18327e-34 7.91897e-34
31.1411 0.210001 6.8706e-36 6.65893e-36
33.1131 0.210001 4.26247e-38 4.13714e-38
35.2101 0.210001 1.91692e-40 1.86309e-40
37.4398 0.210001 6.12305e-43 5.95877e-43
39.8107 0.210001 1.35939e-45 1.32452e-45
42.3318 0.210001 2.04984e-48 1.99954e-48
45.0125 0.210001 2.04862e-51 2.00048e-51
47.863 0.210001 1.32205e-54 1.29229e-54
50.894 0.210001 5.35856e-58 5.24292e-58
54.117 0.210001 1.32456e-61 1.29713e-61
57.544 0.210001 1.93513e-65 1.89666e-65
61.1881 0.210001 1.61624e-69 1.58536e-69
65.0629 0.210001 7.44854e-74 7.31171e-74
69.1831 0.210001 1.82413e-78 1.79188e-78
73.5642 0.210001 2.2807e-83 2.24186e-83
78.2228 0.210001 1.39514e-88 1.37223e-88
83.1764 0.210001 3.99065e-94 3.92741e-94
88.4437 0.210001 5.0867e-100 5.00885e-100
94.0445 0.210001 2.74514e-106 2.70453e-106
100 0.210001 5.94008e-113 5.85505e-113

1e-06 0.220001 8.55411e-08 3.39104e-11
1.06333e-06 0.220001 9.09492e-08 3.60543e-11
1.13066e-06 0.220001 9.67266e-08 3.83446e-11
1.20226e-06 0.220001 1.02839e-07 4.07675e-11
1.2784e-06 0.220001 1.09346e-07 4.3347e-11
1.35936e-06 0.220001 1.1628e-07 4.6096e-11
1.44544e-06 0.220001 1.23635e-07 4.90117e-11
1.53697e-06 0.220001 1.31472e-07 5.21184e-11
1.63431e-06 0.220001 1.39806e-07 5.54223e-11
1.7378e-06 0.220001 1.48646e-07 5.89268e-11
1.84785e-06 0.220001 1.58063e-07 6.26599e-11
1.96487e-06 0.220001 1.68079e-07 6.66302e-11
2.0893e-06 0.220001 1.78724e-07 7.08504e-11
2.2216e-06 0.220001 1.90036e-07 7.53349e-11
2.36229e-06 0.220001 2.02073e-07 8.01066e-11
2.51189e-06 0.220001 2.14864e-07 8.51773e-11
2.67096e-06 0.220001 2.28472e-07 9.05716e-11
2.8401e-06 0.220001 2.42941e-07 9.63077e-11
3.01995e-06 0.220001 2.58328e-07 1.02408e-10
3.21119e-06 0.220001 2.74683e-07 1.08891e-10
3.41455e-06 0.220001 2.92082e-07 1.15789e-10
3.63078e-06 0.220001 3.10579e-07 1.23121e-10
3.86071e-06 0.220001 3.30245e-07 1.30918e-10
4.10519e-06 0.220001 3.51157e-07 1.39208e-10
4.36516e-06 0.220001 3.73395e-07 1.48024e-10
4.64159e-06 0.220001 3.97042e-07 1.57398e-10
4.93552e-06 0.220001 4.22187e-07 1.67367e-10
5.24807e-06 0.220001 4.48922e-07 1.77965e-10
5.58042e-06 0.220001 4.7735e-07 1.89236e-10
5.93381e-06 0.220001 5.0758e-07 2.0122e-10
6.30957e-06 0.220001 5.39722e-07 2.13963e-10
6.70914e-06 0.220001 5.739e-07 2.27513e-10
7.134e-06 0.220001 6.10244e-07 2.41922e-10
7.58578e-06 0.220001 6.48887e-07 2.57242e-10
8.06616e-06 0.220001 6.8998e-07 2.73534e-10
8.57696e-06 0.220001 7.33673e-07 2.90857e-10
9.12011e-06 0.220001 7.80134e-07 3.09277e-10
9.69765e-06 0.220001 8.29539e-07 3.28866e-10
1.03118e-05 0.220001 8.82069e-07 3.49693e-10
1.09648e-05 0.220001 9.37929e-07 3.71841e-10
1.16591e-05 0.220001 9.97324e-07 3.95391e-10
1.23975e-05 0.220001 1.06048e-06 4.20434e-10
1.31826e-05 0.220001 1.12764e-06 4.47063e-10
1.40174e-05 0.220001 1.19905e-06 4.7538e-10
1.4905e-05 0.220001 1.27498e-06 5.05491e-10
1.58489e-05 0.220001 1.35572e-06 5.37509e-10
1.68526e-05 0.220001 1.44157e-06 5.71556e-10
1.79198e-05 0.220001 1.53286e-06 6.07762e-10
1.90546e-05 0.220001 1.62993e-06 6.46263e-10
2.02613e-05 0.220001 1.73315e-06 6.87203e-10
2.15443e-05 0.220001 1.84291e-06 7.3074e-10
2.29087e-05 0.220001 1.95961e-06 7.77037e-10
2.43594e-05 0.220001 2.08371e-06 8.26269e-10
2.5902e-05 0.220001 2.21566e-06 8.78624e-10
2.75423e-05 0.220001 2.35597e-06 9.34301e-10
2.92864e-05 0.220001 2.50517e-06 9.9351e-10
3.11411e-05 0.220001 2.66381e-06 1.05648e-09
3.31131e-05 0.220001 2.8325e-06 1.12344e-09
3.52101e-05 0.220001 3.01187e-06 1.19465e-09
3.74398e-05 0.220001 3.2026e-06 1.27039e-09
3.98107e-05 0.220001 3.40541e-06 1.35094e-09
4.23318e-05 0.220001 3.62106e-06 1.43661e-09
4.50125e-05 0.220001 3.85037e-06 1.52773e-09
4.7863e-05 0.220001 4.09421e-06 1.62465e-09
5.0894e-05 0.220001 4.35348e-06 1.72773e-09
5.4117e-05 0.220001 4.62917e-06 1.83738e-09
5.7544e-05 0.220001 4.92232e-06 1.95401e-09
6.11881e-05 0.220001 5.23403e-06 2.07809e-09
6.50629e-05 0.220001 5.56548e-06 2.21008e-09
6.91831e-05 0.220001 5.91793e-06 2.35051e-09
7.35642e-05 0.220001 6.29269e-06 2.49992e-09
7.82228e-05 0.220001 6.69118e-06 2.65889e-09
8.31764e-05 0.220001 7.11491e-06 2.82805e-09
8.84437e-05 0.220001 7.56548e-06 3.00807e-09
9.40445e-05 0.220001 8.04457e-06 3.19966e-09
0.0001 0.220001 8.55401e-06 3.40358e-09
0.000106333 0.220001 9.0957e-06 3.62067e-09
0.000113066 0.220001 9.6717e-06 3.85178e-09
0.000120226 0.220001 1.02842e-05 4.09787e-09
0.00012784 0.220001 1.09354e-05 4.35994e-09
0.000135936 0.220001 1.16279e-05 4.63909e-09
0.000144544 0.220001 1.23643e-05 4.93647e-09
0.000153697 0.220001 1.31473e-05 5.25335e-09
0.000163431 0.220001 1.39799e-05 5.59108e-09
0.00017378 0.220001 1.48652e-05 5.95113e-09
0.000184785 0.220001 1.58065e-05 6.33508e-09
0.000196487 0.220001 1.68075e-05 6.74464e-09
