# Collapsar-like analytic profile with exponential cutoff
# rho(r) = rho0*(r/r0)^(-alpha)*exp[-(r-r0)/Rcut]
# columns:
# r_cm dens_gcm3 temp_MeV ye pres_dummy entr_dummy
2.31627e+10 3.58052e-05 0.000428869 0.449183 1.53557e-08 0.013012
2.32517e+10 3.43595e-05 0.000421252 0.449316 1.4474e-08 0.0129577
2.33412e+10 3.29684e-05 0.000413747 0.44945 1.36406e-08 0.0129033
2.3431e+10 3.16301e-05 0.000406353 0.449583 1.2853e-08 0.012849
2.35211e+10 3.03425e-05 0.000399067 0.449717 1.21087e-08 0.0127947
2.36115e+10 2.91041e-05 0.00039189 0.44985 1.14056e-08 0.0127403
2.37024e+10 2.79129e-05 0.000384819 0.449983 1.07414e-08 0.0126859
2.37935e+10 2.67674e-05 0.000377854 0.450117 1.01141e-08 0.0126315
2.3885e+10 2.56658e-05 0.000370993 0.45025 9.52185e-09 0.0125771
2.39769e+10 2.46067e-05 0.000364236 0.450383 8.96265e-09 0.0125227
2.40691e+10 2.35886e-05 0.00035758 0.450517 8.43481e-09 0.0124683
2.41617e+10 2.26099e-05 0.000351025 0.45065 7.93665e-09 0.0124138
2.42546e+10 2.16692e-05 0.000344571 0.450784 7.46657e-09 0.0123594
2.43479e+10 2.07652e-05 0.000338214 0.450917 7.02309e-09 0.0123049
2.44416e+10 1.98965e-05 0.000331955 0.45105 6.60476e-09 0.0122505
2.45356e+10 1.90619e-05 0.000325792 0.451184 6.21023e-09 0.012196
2.463e+10 1.82601e-05 0.000319725 0.451317 5.83821e-09 0.0121416
2.47247e+10 1.74899e-05 0.000313751 0.45145 5.48748e-09 0.0120871
2.48198e+10 1.67502e-05 0.000307871 0.451584 5.15688e-09 0.0120327
2.49153e+10 1.60397e-05 0.000302082 0.451717 4.84531e-09 0.0119782
2.50111e+10 1.53576e-05 0.000296384 0.451851 4.55173e-09 0.0119238
2.51073e+10 1.47026e-05 0.000290775 0.451984 4.27515e-09 0.0118693
2.52039e+10 1.40739e-05 0.000285255 0.452117 4.01464e-09 0.0118149
2.53008e+10 1.34703e-05 0.000279823 0.452251 3.7693e-09 0.0117604
2.53981e+10 1.2891e-05 0.000274477 0.452384 3.53829e-09 0.011706
2.54958e+10 1.23352e-05 0.000269216 0.452518 3.32082e-09 0.0116516
2.55939e+10 1.18018e-05 0.000264039 0.452651 3.11613e-09 0.0115972
2.56923e+10 1.129e-05 0.000258946 0.452784 2.9235e-09 0.0115428
2.57911e+10 1.07991e-05 0.000253935 0.452918 2.74226e-09 0.0114884
2.58903e+10 1.03282e-05 0.000249005 0.453051 2.57177e-09 0.0114341
2.59899e+10 9.87658e-06 0.000244156 0.453184 2.41142e-09 0.0113797
2.60899e+10 9.44351e-06 0.000239385 0.453318 2.26064e-09 0.0113254
2.61902e+10 9.02828e-06 0.000234693 0.453451 2.11887e-09 0.0112711
2.6291e+10 8.63019e-06 0.000230078 0.453585 1.98561e-09 0.0112168
2.63921e+10 8.24859e-06 0.000225539 0.453718 1.86038e-09 0.0111625
2.64936e+10 7.88284e-06 0.000221075 0.453851 1.7427e-09 0.0111083
2.65955e+10 7.53232e-06 0.000216686 0.453985 1.63215e-09 0.011054
2.66978e+10 7.19646e-06 0.00021237 0.454118 1.52831e-09 0.0109998
2.68005e+10 6.87466e-06 0.000208126 0.454251 1.43079e-09 0.0109457
2.69036e+10 6.56639e-06 0.000203953 0.454385 1.33924e-09 0.0108915
2.70071e+10 6.27112e-06 0.000199851 0.454518 1.25329e-09 0.0108374
2.71109e+10 5.98833e-06 0.000195819 0.454652 1.17263e-09 0.0107833
2.72152e+10 5.71753e-06 0.000191855 0.454785 1.09693e-09 0.0107293
2.73199e+10 5.45825e-06 0.000187958 0.454918 1.02592e-09 0.0106752
2.7425e+10 5.21002e-06 0.000184129 0.455052 9.59315e-10 0.0106212
2.75304e+10 4.97241e-06 0.000180365 0.455185 8.96851e-10 0.0105673
2.76363e+10 4.745e-06 0.000176667 0.455318 8.38284e-10 0.0105134
2.77426e+10 4.52738e-06 0.000173032 0.455452 7.83382e-10 0.0104595
2.78493e+10 4.31914e-06 0.000169461 0.455585 7.31926e-10 0.0104057
2.79565e+10 4.11992e-06 0.000165952 0.455719 6.83709e-10 0.0103519
2.8064e+10 3.92935e-06 0.000162504 0.455852 6.38537e-10 0.0102981
2.81719e+10 3.74708e-06 0.000159118 0.455985 5.96227e-10 0.0102444
2.82803e+10 3.57277e-06 0.000155791 0.456119 5.56604e-10 0.0101908
2.83891e+10 3.4061e-06 0.000152523 0.456252 5.19506e-10 0.0101371
2.84983e+10 3.24674e-06 0.000149313 0.456385 4.8478e-10 0.0100836
2.86079e+10 3.09441e-06 0.00014616 0.456519 4.5228e-10 0.01003
2.87179e+10 2.94881e-06 0.000143064 0.456652 4.21869e-10 0.00997657
2.88284e+10 2.80967e-06 0.000140024 0.456786 3.9342e-10 0.00992316
2.89392e+10 2.67671e-06 0.000137038 0.456919 3.66812e-10 0.00986979
2.90506e+10 2.54968e-06 0.000134107 0.457052 3.4193e-10 0.00981648
2.91623e+10 2.42834e-06 0.000131229 0.457186 3.18668e-10 0.00976323
2.92745e+10 2.31244e-06 0.000128404 0.457319 2.96925e-10 0.00971003
2.93871e+10 2.20175e-06 0.00012563 0.457452 2.76605e-10 0.00965689
2.95001e+10 2.09606e-06 0.000122907 0.457586 2.57621e-10 0.00960381
2.96136e+10 1.99515e-06 0.000120235 0.457719 2.39887e-10 0.00955079
2.97275e+10 1.89882e-06 0.000117612 0.457853 2.23325e-10 0.00949783
2.98418e+10 1.80689e-06 0.000115038 0.457986 2.07861e-10 0.00944494
2.99566e+10 1.71915e-06 0.000112513 0.458119 1.93425e-10 0.00939211
3.00718e+10 1.63543e-06 0.000110034 0.458253 1.79953e-10 0.00933935
3.01875e+10 1.55555e-06 0.000107602 0.458386 1.67381e-10 0.00928666
3.03036e+10 1.47936e-06 0.000105216 0.45852 1.55653e-10 0.00923403
3.04201e+10 1.40669e-06 0.000102876 0.458653 1.44715e-10 0.00918148
3.05371e+10 1.3374e-06 0.00010058 0.458786 1.34515e-10 0.009129
3.06546e+10 1.27132e-06 0.0001 0.45892 1.27132e-10 0.00923099
3.07725e+10 1.20833e-06 0.0001 0.459053 1.20833e-10 0.00938869
3.08909e+10 1.14828e-06 0.0001 0.459186 1.14828e-10 0.00954957
3.10097e+10 1.09105e-06 0.0001 0.45932 1.09105e-10 0.0097137
3.11289e+10 1.03652e-06 0.0001 0.459453 1.03652e-10 0.00988114
3.12487e+10 9.84564e-07 0.0001 0.459587 9.84564e-11 0.010052
3.13689e+10 9.35067e-07 0.0001 0.45972 9.35067e-11 0.0102263
3.14895e+10 8.87921e-07 0.0001 0.459853 8.87921e-11 0.0104042
3.16106e+10 8.43022e-07 0.0001 0.459987 8.43022e-11 0.0105857
3.17322e+10 8.0027e-07 0.0001 0.46012 8.0027e-11 0.010771
3.18543e+10 7.59567e-07 0.0001 0.460253 7.59567e-11 0.01096
3.19768e+10 7.20821e-07 0.0001 0.460387 7.20821e-11 0.011153
3.20998e+10 6.83944e-07 0.0001 0.46052 6.83944e-11 0.0113499
3.22233e+10 6.48852e-07 0.0001 0.460654 6.48852e-11 0.011551
3.23472e+10 6.15463e-07 0.0001 0.460787 6.15463e-11 0.0117562
3.24716e+10 5.83699e-07 0.0001 0.46092 5.83699e-11 0.0119657
3.25965e+10 5.53486e-07 0.0001 0.461054 5.53486e-11 0.0121795
3.27219e+10 5.24753e-07 0.0001 0.461187 5.24753e-11 0.0123979
3.28477e+10 4.97432e-07 0.0001 0.46132 4.97432e-11 0.0126209
3.29741e+10 4.71457e-07 0.0001 0.461454 4.71457e-11 0.0128485
3.31009e+10 4.46766e-07 0.0001 0.461587 4.46766e-11 0.013081
3.32282e+10 4.23299e-07 0.0001 0.461721 4.23299e-11 0.0133184
3.3356e+10 4.01e-07 0.0001 0.461854 4.01e-11 0.0135608
3.34843e+10 3.79813e-07 0.0001 0.461987 3.79813e-11 0.0138084
3.36131e+10 3.59686e-07 0.0001 0.462121 3.59686e-11 0.0140613
3.37424e+10 3.4057e-07 0.0001 0.462254 3.4057e-11 0.0143196
3.38722e+10 3.22416e-07 0.0001 0.462387 3.22416e-11 0.0145835
3.40025e+10 3.05179e-07 0.0001 0.462521 3.05179e-11 0.014853
3.41333e+10 2.88815e-07 0.0001 0.462654 2.88815e-11 0.0151284
3.42645e+10 2.73283e-07 0.0001 0.462788 2.73283e-11 0.0154098
3.43963e+10 2.58542e-07 0.0001 0.462921 2.58542e-11 0.0156972
3.45286e+10 2.44556e-07 0.0001 0.463054 2.44556e-11 0.0159909
3.46614e+10 2.31286e-07 0.0001 0.463188 2.31286e-11 0.0162911
3.47948e+10 2.187e-07 0.0001 0.463321 2.187e-11 0.0165978
3.49286e+10 2.06763e-07 0.0001 0.463454 2.06763e-11 0.0169112
3.50629e+10 1.95444e-07 0.0001 0.463588 1.95444e-11 0.0172316
3.51978e+10 1.84713e-07 0.0001 0.463721 1.84713e-11 0.017559
3.53332e+10 1.74541e-07 0.0001 0.463855 1.74541e-11 0.0178937
3.54691e+10 1.64901e-07 0.0001 0.463988 1.64901e-11 0.0182358
3.56055e+10 1.55765e-07 0.0001 0.464121 1.55765e-11 0.0185856
3.57425e+10 1.47111e-07 0.0001 0.464255 1.47111e-11 0.0189431
3.58799e+10 1.38912e-07 0.0001 0.464388 1.38912e-11 0.0193087
3.60179e+10 1.31148e-07 0.0001 0.464522 1.31148e-11 0.0196825
3.61565e+10 1.23795e-07 0.0001 0.464655 1.23795e-11 0.0200647
3.62955e+10 1.16834e-07 0.0001 0.464788 1.16834e-11 0.0204555
3.64351e+10 1.10245e-07 0.0001 0.464922 1.10245e-11 0.0208552
3.65753e+10 1.04009e-07 0.0001 0.465055 1.04009e-11 0.0212639
3.6716e+10 9.81075e-08 0.0001 0.465188 9.81075e-12 0.021682
3.68572e+10 9.25245e-08 0.0001 0.465322 9.25245e-12 0.0221096
3.69989e+10 8.72435e-08 0.0001 0.465455 8.72435e-12 0.022547
3.71413e+10 8.22489e-08 0.0001 0.465589 8.22489e-12 0.0229945
3.72841e+10 7.7526e-08 0.0001 0.465722 7.7526e-12 0.0234522
3.74275e+10 7.3061e-08 0.0001 0.465855 7.3061e-12 0.0239206
3.75715e+10 6.88405e-08 0.0001 0.465989 6.88405e-12 0.0243997
3.7716e+10 6.48519e-08 0.0001 0.466122 6.48519e-12 0.0248901
3.78611e+10 6.1083e-08 0.0001 0.466255 6.1083e-12 0.0253918
3.80067e+10 5.75224e-08 0.0001 0.466389 5.75224e-12 0.0259052
3.81529e+10 5.41593e-08 0.0001 0.466522 5.41593e-12 0.0264307
3.82996e+10 5.09832e-08 0.0001 0.466656 5.09832e-12 0.0269685
3.84469e+10 4.79844e-08 0.0001 0.466789 4.79844e-12 0.027519
3.85948e+10 4.51535e-08 0.0001 0.466922 4.51535e-12 0.0280825
3.87433e+10 4.24815e-08 0.0001 0.467056 4.24815e-12 0.0286594
3.88923e+10 3.996e-08 0.0001 0.467189 3.996e-12 0.0292499
3.90419e+10 3.7581e-08 0.0001 0.467322 3.7581e-12 0.0298546
3.9192e+10 3.53368e-08 0.0001 0.467456 3.53368e-12 0.0304736
3.93428e+10 3.32203e-08 0.0001 0.467589 3.32203e-12 0.0311075
3.94941e+10 3.12245e-08 0.0001 0.467723 3.12245e-12 0.0317567
3.9646e+10 2.93429e-08 0.0001 0.467856 2.93429e-12 0.0324214
3.97985e+10 2.75693e-08 0.0001 0.467989 2.75693e-12 0.0331023
3.99516e+10 2.58979e-08 0.0001 0.468123 2.58979e-12 0.0337996
4.01052e+10 2.4323e-08 0.0001 0.468256 2.4323e-12 0.0345139
4.02595e+10 2.28394e-08 0.0001 0.468389 2.28394e-12 0.0352456
4.04143e+10 2.1442e-08 0.0001 0.468523 2.1442e-12 0.0359952
4.05698e+10 2.01262e-08 0.0001 0.468656 2.01262e-12 0.0367632
4.07258e+10 1.88873e-08 0.0001 0.46879 1.88873e-12 0.03755
4.08825e+10 1.77211e-08 0.0001 0.468923 1.77211e-12 0.0383562
4.10397e+10 1.66236e-08 0.0001 0.469056 1.66236e-12 0.0391824
4.11976e+10 1.5591e-08 0.0001 0.46919 1.5591e-12 0.0400291
4.1356e+10 1.46195e-08 0.0001 0.469323 1.46195e-12 0.0408968
4.15151e+10 1.37058e-08 0.0001 0.469456 1.37058e-12 0.0417861
4.16748e+10 1.28465e-08 0.0001 0.46959 1.28465e-12 0.0426977
4.18351e+10 1.20387e-08 0.0001 0.469723 1.20387e-12 0.0436322
4.1996e+10 1.12793e-08 0.0001 0.469857 1.12793e-12 0.0445901
4.21575e+10 1.05657e-08 0.0001 0.46999 1.05657e-12 0.0455723
4.23197e+10 9.89516e-09 0.0001 0.470123 9.89516e-13 0.0465792
4.24824e+10 9.26525e-09 0.0001 0.470257 9.26525e-13 0.0476118
4.26458e+10 8.67363e-09 0.0001 0.47039 8.67363e-13 0.0486706
4.28099e+10 8.11808e-09 0.0001 0.470524 8.11808e-13 0.0497564
4.29745e+10 7.59652e-09 0.0001 0.470657 7.59652e-13 0.05087
4.31398e+10 7.10697e-09 0.0001 0.47079 7.10697e-13 0.0520122
4.33057e+10 6.64756e-09 0.0001 0.470924 6.64756e-13 0.0531838
4.34723e+10 6.21653e-09 0.0001 0.471057 6.21653e-13 0.0543856
4.36395e+10 5.8122e-09 0.0001 0.47119 5.8122e-13 0.0556186
4.38074e+10 5.433e-09 0.0001 0.471324 5.433e-13 0.0568836
4.39759e+10 5.07745e-09 0.0001 0.471457 5.07745e-13 0.0581815
4.4145e+10 4.74414e-09 0.0001 0.471591 4.74414e-13 0.0595133
4.43148e+10 4.43176e-09 0.0001 0.471724 4.43176e-13 0.06088
4.44853e+10 4.13904e-09 0.0001 0.471857 4.13904e-13 0.0622826
4.46564e+10 3.86481e-09 0.0001 0.471991 3.86481e-13 0.0637222
4.48281e+10 3.60796e-09 0.0001 0.472124 3.60796e-13 0.0651998
4.50005e+10 3.36743e-09 0.0001 0.472257 3.36743e-13 0.0667166
4.51736e+10 3.14225e-09 0.0001 0.472391 3.14225e-13 0.0682737
4.53474e+10 2.93147e-09 0.0001 0.472524 2.93147e-13 0.0698723
4.55218e+10 2.73422e-09 0.0001 0.472658 2.73422e-13 0.0715136
4.56969e+10 2.54968e-09 0.0001 0.472791 2.54968e-13 0.0731989
4.58727e+10 2.37706e-09 0.0001 0.472924 2.37706e-13 0.0749296
4.60491e+10 2.21562e-09 0.0001 0.473058 2.21562e-13 0.076707
4.62262e+10 2.06468e-09 0.0001 0.473191 2.06468e-13 0.0785324
4.6404e+10 1.92359e-09 0.0001 0.473324 1.92359e-13 0.0804074
4.65825e+10 1.79173e-09 0.0001 0.473458 1.79173e-13 0.0823333
4.67617e+10 1.66853e-09 0.0001 0.473591 1.66853e-13 0.0843119
4.69415e+10 1.55344e-09 0.0001 0.473725 1.55344e-13 0.0863446
4.71221e+10 1.44596e-09 0.0001 0.473858 1.44596e-13 0.0884331
4.73033e+10 1.3456e-09 0.0001 0.473991 1.3456e-13 0.0905791
4.74853e+10 1.25192e-09 0.0001 0.474125 1.25192e-13 0.0927844
4.76679e+10 1.16448e-09 0.0001 0.474258 1.16448e-13 0.0950508
4.78513e+10 1.0829e-09 0.0001 0.474391 1.0829e-13 0.0973801
4.80353e+10 1.0068e-09 0.0001 0.474525 1.0068e-13 0.0997743
4.82201e+10 9.35828e-10 0.0001 0.474658 9.35828e-14 0.102235
4.84055e+10 8.69651e-10 0.0001 0.474792 8.69651e-14 0.104766
4.85917e+10 8.07961e-10 0.0001 0.474925 8.07961e-14 0.107367
4.87786e+10 7.50469e-10 0.0001 0.475058 7.50469e-14 0.110041
4.89662e+10 6.969e-10 0.0001 0.475192 6.969e-14 0.112792
4.91546e+10 6.47e-10 0.0001 0.475325 6.47e-14 0.11562
4.93436e+10 6.00527e-10 0.0001 0.475458 6.00527e-14 0.118528
4.95334e+10 5.57258e-10 0.0001 0.475592 5.57258e-14 0.12152
4.97239e+10 5.1698e-10 0.0001 0.475725 5.1698e-14 0.124597
4.99152e+10 4.79496e-10 0.0001 0.475859 4.79496e-14 0.127763
5.01072e+10 4.44621e-10 0.0001 0.475992 4.44621e-14 0.13102
5.02999e+10 4.12182e-10 0.0001 0.476125 4.12182e-14 0.13437
5.04934e+10 3.82014e-10 0.0001 0.476259 3.82014e-14 0.137818
5.06876e+10 3.53967e-10 0.0001 0.476392 3.53967e-14 0.141366
5.08825e+10 3.27897e-10 0.0001 0.476526 3.27897e-14 0.145018
5.10783e+10 3.03672e-10 0.0001 0.476659 3.03672e-14 0.148776
5.12747e+10 2.81165e-10 0.0001 0.476792 2.81165e-14 0.152644
5.14719e+10 2.60261e-10 0.0001 0.476926 2.60261e-14 0.156626
5.16699e+10 2.40851e-10 0.0001 0.477059 2.40851e-14 0.160725
5.18687e+10 2.22831e-10 0.0001 0.477192 2.22831e-14 0.164946
5.20682e+10 2.06107e-10 0.0001 0.477326 2.06107e-14 0.169292
5.22684e+10 1.9059e-10 0.0001 0.477459 1.9059e-14 0.173767
5.24695e+10 1.76195e-10 0.0001 0.477593 1.76195e-14 0.178375
5.26713e+10 1.62846e-10 0.0001 0.477726 1.62846e-14 0.183122
5.28739e+10 1.50469e-10 0.0001 0.477859 1.50469e-14 0.188011
5.30772e+10 1.38997e-10 0.0001 0.477993 1.38997e-14 0.193048
5.32814e+10 1.28366e-10 0.0001 0.478126 1.28366e-14 0.198236
5.34863e+10 1.18517e-10 0.0001 0.478259 1.18517e-14 0.203582
5.3692e+10 1.09395e-10 0.0001 0.478393 1.09395e-14 0.20909
5.38986e+10 1.00948e-10 0.0001 0.478526 1.00948e-14 0.214767
5.41059e+10 9.31294e-11 0.0001 0.47866 9.31294e-15 0.220616
5.4314e+10 8.58932e-11 0.0001 0.478793 8.58932e-15 0.226646
5.45229e+10 7.9198e-11 0.0001 0.478926 7.9198e-15 0.23286
5.47326e+10 7.30052e-11 0.0001 0.47906 7.30052e-15 0.239267
5.49431e+10 6.72786e-11 0.0001 0.479193 6.72786e-15 0.245871
5.51544e+10 6.19844e-11 0.0001 0.479326 6.19844e-15 0.252681
5.53666e+10 5.70913e-11 0.0001 0.47946 5.70913e-15 0.259703
5.55795e+10 5.25702e-11 0.0001 0.479593 5.25702e-15 0.266944
5.57933e+10 4.83939e-11 0.0001 0.479727 4.83939e-15 0.274412
5.60079e+10 4.45372e-11 0.0001 0.47986 4.45372e-15 0.282115
5.62233e+10 4.09766e-11 0.0001 0.479993 4.09766e-15 0.29006
5.64396e+10 3.76902e-11 0.0001 0.480127 3.76902e-15 0.298257
5.66567e+10 3.46578e-11 0.0001 0.48026 3.46578e-15 0.306714
5.68746e+10 3.18605e-11 0.0001 0.480393 3.18605e-15 0.315439
5.70934e+10 2.92807e-11 0.0001 0.480527 2.92807e-15 0.324444
5.73129e+10 2.69024e-11 0.0001 0.48066 2.69024e-15 0.333736
5.75334e+10 2.47102e-11 0.0001 0.480794 2.47102e-15 0.343327
5.77547e+10 2.26903e-11 0.0001 0.480927 2.26903e-15 0.353227
5.79768e+10 2.08295e-11 0.0001 0.48106 2.08295e-15 0.363446
5.81998e+10 1.91159e-11 0.0001 0.481194 1.91159e-15 0.373997
5.84237e+10 1.75383e-11 0.0001 0.481327 1.75383e-15 0.384891
5.86484e+10 1.60863e-11 0.0001 0.48146 1.60863e-15 0.39614
5.8874e+10 1.47502e-11 0.0001 0.481594 1.47502e-15 0.407756
5.91004e+10 1.35212e-11 0.0001 0.481727 1.35212e-15 0.419754
5.93277e+10 1.2391e-11 0.0001 0.481861 1.2391e-15 0.432147
5.95559e+10 1.13519e-11 0.0001 0.481994 1.13519e-15 0.444949
5.9785e+10 1.0397e-11 0.0001 0.482127 1.0397e-15 0.458175
6.00149e+10 9.51954e-12 0.0001 0.482261 9.51954e-16 0.47184
6.02458e+10 8.7136e-12 0.0001 0.482394 8.7136e-16 0.48596
6.04775e+10 7.97353e-12 0.0001 0.482528 7.97353e-16 0.500553
6.07101e+10 7.29415e-12 0.0001 0.482661 7.29415e-16 0.515634
6.09436e+10 6.67066e-12 0.0001 0.482794 6.67066e-16 0.531223
6.1178e+10 6.09864e-12 0.0001 0.482928 6.09864e-16 0.547338
6.14133e+10 5.574e-12 0.0001 0.483061 5.574e-16 0.563998
6.16496e+10 5.09296e-12 0.0001 0.483194 5.09296e-16 0.581224
6.18867e+10 4.65202e-12 0.0001 0.483328 4.65202e-16 0.599036
6.21247e+10 4.24796e-12 0.0001 0.483461 4.24796e-16 0.617457
6.23637e+10 3.87782e-12 0.0001 0.483595 3.87782e-16 0.636509
6.26035e+10 3.53884e-12 0.0001 0.483728 3.53884e-16 0.656215
6.28443e+10 3.2285e-12 0.0001 0.483861 3.2285e-16 0.676602
6.3086e+10 2.94447e-12 0.0001 0.483995 2.94447e-16 0.697693
6.33287e+10 2.68459e-12 0.0001 0.484128 2.68459e-16 0.719516
6.35723e+10 2.44689e-12 0.0001 0.484261 2.44689e-16 0.742099
6.38168e+10 2.22954e-12 0.0001 0.484395 2.22954e-16 0.76547
6.40623e+10 2.03086e-12 0.0001 0.484528 2.03086e-16 0.78966
6.43087e+10 1.8493e-12 0.0001 0.484662 1.8493e-16 0.814699
6.4556e+10 1.68344e-12 0.0001 0.484795 1.68344e-16 0.840621
6.48043e+10 1.53198e-12 0.0001 0.484928 1.53198e-16 0.86746
6.50536e+10 1.39369e-12 0.0001 0.485062 1.39369e-16 0.89525
6.53038e+10 1.26748e-12 0.0001 0.485195 1.26748e-16 0.92403
6.5555e+10 1.15234e-12 0.0001 0.485328 1.15234e-16 0.953836
6.58071e+10 1.04731e-12 0.0001 0.485462 1.04731e-16 0.984709
6.60602e+10 1e-12 0.0001 0.485595 1e-16 1
6.63143e+10 1e-12 0.0001 0.485729 1e-16 1
6.65694e+10 1e-12 0.0001 0.485862 1e-16 1
6.68254e+10 1e-12 0.0001 0.485995 1e-16 1
6.70824e+10 1e-12 0.0001 0.486129 1e-16 1
6.73405e+10 1e-12 0.0001 0.486262 1e-16 1
6.75995e+10 1e-12 0.0001 0.486395 1e-16 1
6.78595e+10 1e-12 0.0001 0.486529 1e-16 1
6.81205e+10 1e-12 0.0001 0.486662 1e-16 1
6.83825e+10 1e-12 0.0001 0.486796 1e-16 1
6.86455e+10 1e-12 0.0001 0.486929 1e-16 1
6.89096e+10 1e-12 0.0001 0.487062 1e-16 1
6.91746e+10 1e-12 0.0001 0.487196 1e-16 1
6.94407e+10 1e-12 0.0001 0.487329 1e-16 1
6.97078e+10 1e-12 0.0001 0.487462 1e-16 1
6.99759e+10 1e-12 0.0001 0.487596 1e-16 1
7.0245e+10 1e-12 0.0001 0.487729 1e-16 1
7.05152e+10 1e-12 0.0001 0.487863 1e-16 1
7.07864e+10 1e-12 0.0001 0.487996 1e-16 1
7.10587e+10 1e-12 0.0001 0.488129 1e-16 1
7.1332e+10 1e-12 0.0001 0.488263 1e-16 1
7.16064e+10 1e-12 0.0001 0.488396 1e-16 1
7.18818e+10 1e-12 0.0001 0.48853 1e-16 1
7.21583e+10 1e-12 0.0001 0.488663 1e-16 1
7.24358e+10 1e-12 0.0001 0.488796 1e-16 1
7.27144e+10 1e-12 0.0001 0.48893 1e-16 1
7.29941e+10 1e-12 0.0001 0.489063 1e-16 1
7.32749e+10 1e-12 0.0001 0.489196 1e-16 1
7.35567e+10 1e-12 0.0001 0.48933 1e-16 1
7.38396e+10 1e-12 0.0001 0.489463 1e-16 1
7.41236e+10 1e-12 0.0001 0.489597 1e-16 1
7.44087e+10 1e-12 0.0001 0.48973 1e-16 1
7.46949e+10 1e-12 0.0001 0.489863 1e-16 1
7.49822e+10 1e-12 0.0001 0.489997 1e-16 1
7.52706e+10 1e-12 0.0001 0.49013 1e-16 1
7.55601e+10 1e-12 0.0001 0.490263 1e-16 1
7.58508e+10 1e-12 0.0001 0.490397 1e-16 1
7.61425e+10 1e-12 0.0001 0.49053 1e-16 1
7.64354e+10 1e-12 0.0001 0.490664 1e-16 1
7.67294e+10 1e-12 0.0001 0.490797 1e-16 1
7.70245e+10 1e-12 0.0001 0.49093 1e-16 1
7.73208e+10 1e-12 0.0001 0.491064 1e-16 1
7.76182e+10 1e-12 0.0001 0.491197 1e-16 1
7.79167e+10 1e-12 0.0001 0.49133 1e-16 1
7.82164e+10 1e-12 0.0001 0.491464 1e-16 1
7.85172e+10 1e-12 0.0001 0.491597 1e-16 1
7.88192e+10 1e-12 0.0001 0.491731 1e-16 1
7.91224e+10 1e-12 0.0001 0.491864 1e-16 1
7.94267e+10 1e-12 0.0001 0.491997 1e-16 1
7.97322e+10 1e-12 0.0001 0.492131 1e-16 1
8.00389e+10 1e-12 0.0001 0.492264 1e-16 1
8.03468e+10 1e-12 0.0001 0.492397 1e-16 1
8.06558e+10 1e-12 0.0001 0.492531 1e-16 1
8.0966e+10 1e-12 0.0001 0.492664 1e-16 1
8.12774e+10 1e-12 0.0001 0.492798 1e-16 1
8.15901e+10 1e-12 0.0001 0.492931 1e-16 1
8.19039e+10 1e-12 0.0001 0.493064 1e-16 1
8.22189e+10 1e-12 0.0001 0.493198 1e-16 1
8.25351e+10 1e-12 0.0001 0.493331 1e-16 1
8.28526e+10 1e-12 0.0001 0.493464 1e-16 1
8.31713e+10 1e-12 0.0001 0.493598 1e-16 1
8.34912e+10 1e-12 0.0001 0.493731 1e-16 1
8.38123e+10 1e-12 0.0001 0.493865 1e-16 1
8.41347e+10 1e-12 0.0001 0.493998 1e-16 1
8.44583e+10 1e-12 0.0001 0.494131 1e-16 1
8.47831e+10 1e-12 0.0001 0.494265 1e-16 1
8.51092e+10 1e-12 0.0001 0.494398 1e-16 1
8.54366e+10 1e-12 0.0001 0.494532 1e-16 1
8.57652e+10 1e-12 0.0001 0.494665 1e-16 1
8.60951e+10 1e-12 0.0001 0.494798 1e-16 1
8.64262e+10 1e-12 0.0001 0.494932 1e-16 1
8.67586e+10 1e-12 0.0001 0.495065 1e-16 1
8.70923e+10 1e-12 0.0001 0.495198 1e-16 1
8.74273e+10 1e-12 0.0001 0.495332 1e-16 1
8.77636e+10 1e-12 0.0001 0.495465 1e-16 1
8.81012e+10 1e-12 0.0001 0.495599 1e-16 1
8.844e+10 1e-12 0.0001 0.495732 1e-16 1
8.87802e+10 1e-12 0.0001 0.495865 1e-16 1
8.91217e+10 1e-12 0.0001 0.495999 1e-16 1
8.94645e+10 1e-12 0.0001 0.496132 1e-16 1
8.98086e+10 1e-12 0.0001 0.496265 1e-16 1
9.0154e+10 1e-12 0.0001 0.496399 1e-16 1
9.05008e+10 1e-12 0.0001 0.496532 1e-16 1
9.08489e+10 1e-12 0.0001 0.496666 1e-16 1
9.11983e+10 1e-12 0.0001 0.496799 1e-16 1
9.15491e+10 1e-12 0.0001 0.496932 1e-16 1
9.19012e+10 1e-12 0.0001 0.497066 1e-16 1
9.22547e+10 1e-12 0.0001 0.497199 1e-16 1
9.26095e+10 1e-12 0.0001 0.497332 1e-16 1
9.29657e+10 1e-12 0.0001 0.497466 1e-16 1
9.33233e+10 1e-12 0.0001 0.497599 1e-16 1
9.36822e+10 1e-12 0.0001 0.497733 1e-16 1
9.40426e+10 1e-12 0.0001 0.497866 1e-16 1
9.44043e+10 1e-12 0.0001 0.497999 1e-16 1
9.47674e+10 1e-12 0.0001 0.498133 1e-16 1
9.51319e+10 1e-12 0.0001 0.498266 1e-16 1
9.54978e+10 1e-12 0.0001 0.498399 1e-16 1
9.58651e+10 1e-12 0.0001 0.498533 1e-16 1
9.62338e+10 1e-12 0.0001 0.498666 1e-16 1
9.6604e+10 1e-12 0.0001 0.4988 1e-16 1
